ID_INST	EduDad	EduMom	floors	walls	sanitary	OverCr	dvd	cellPhone	fridge	washMach	heater	microWave	soundEqui	car	books	SEXO	ZONA	SECTOR	INSE
154498001944	0.0434782608695652	0.0869565217391304	0.0434782608695652	0.0869565217391304	0.0869565217391304	0.0869565217391304	0	0	0	0	0	0	0	0	0.217391304347826	0.0434782608695652	0	0	0
154660000698	0.18	0.2	0.04	0.04	0.06	0.06	0	0	0	0	0	0	0	0	0.12	0	0	0	0
154810003020	0.162790697674419	0.104651162790698	0	0	0.0116279069767442	0.0174418604651163	0	0	0	0	0	0	0	0	0.0174418604651163	0	0	0	0
163130000157	0.148148148148148	0.037037037037037	0	0.0185185185185185	0.0555555555555556	0.0555555555555556	0	0	0	0	0	0	0	0	0.12962962962963	0	0	0	0
163401000115	0.241935483870968	0.17741935483871	0.0161290322580645	0	0.0161290322580645	0.0483870967741935	0	0	0	0	0	0	0	0	0.129032258064516	0.0161290322580645	0	0	0
163401000140	0.0757575757575758	0.0454545454545455	0.0151515151515152	0.0151515151515152	0	0.0454545454545455	0	0	0	0	0	0	0	0	0.0454545454545455	0.0151515151515152	0	0	0
166001000026	0.146341463414634	0.0731707317073171	0.024390243902439	0	0	0	0	0	0	0	0	0	0	0	0.0975609756097561	0	0	0	0
166001000344	0.178571428571429	0.107142857142857	0	0.0267857142857143	0.0357142857142857	0.0178571428571429	0	0	0	0	0	0	0	0	0.0625	0	0	0	0
166001000395	0.181818181818182	0.0909090909090909	0	0	0.0454545454545455	0	0	0	0	0	0	0	0	0	0.0454545454545455	0	0	0	0
166001000476	0.168674698795181	0.0843373493975904	0	0.0120481927710843	0.036144578313253	0.0120481927710843	0	0	0	0	0	0	0	0	0.0481927710843374	0.0120481927710843	0	0	0
166001000891	0.212121212121212	0.0909090909090909	0.0303030303030303	0	0	0.0303030303030303	0	0	0	0	0	0	0	0	0.0303030303030303	0	0	0	0
166001004242	0.260504201680672	0.151260504201681	0.00840336134453781	0.00840336134453781	0.0168067226890756	0.0420168067226891	0	0	0	0	0	0	0	0	0.0504201680672269	0	0	0	0
166170000078	0.208695652173913	0.0782608695652174	0	0	0	0.00869565217391304	0	0	0	0	0	0	0	0	0.0173913043478261	0.00869565217391304	0	0	0
166170002500	0.0517241379310345	0.0517241379310345	0	0	0	0.00862068965517241	0	0	0	0	0	0	0	0	0.0689655172413793	0	0	0	0
166383000012	0.0625	0.0208333333333333	0	0	0.0208333333333333	0.0208333333333333	0	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0
166400000315	0.14	0.1	0.04	0.02	0.02	0	0	0	0	0	0	0	0	0	0.02	0.02	0	0	0
166687000256	0.117647058823529	0.117647058823529	0.0294117647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168001004962	0.136986301369863	0.0958904109589041	0	0.0136986301369863	0	0.0410958904109589	0	0	0	0	0	0	0	0	0.0410958904109589	0.0136986301369863	0	0	0
168245000349	0.15	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
168271000012	0.176470588235294	0.0588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0.176470588235294	0	0	0	0
168296000017	0.0588235294117647	0.0588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168307000359	0.0896551724137931	0.0413793103448276	0.00689655172413793	0	0	0.00689655172413793	0	0	0	0	0	0	0	0	0.0758620689655172	0	0	0	0
168322000080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0909090909090909	0	0	0	0
168547000071	0.100917431192661	0.055045871559633	0.00917431192660551	0.00917431192660551	0.00917431192660551	0.0275229357798165	0	0	0	0	0	0	0	0	0.055045871559633	0.00917431192660551	0	0	0
168679000461	0.109677419354839	0.0645161290322581	0.0129032258064516	0.0129032258064516	0.0193548387096774	0.0129032258064516	0	0	0	0	0	0	0	0	0.0580645161290323	0	0	0	0
168679000550	0.0740740740740741	0.037037037037037	0	0.0185185185185185	0	0	0	0	0	0	0	0	0	0	0.037037037037037	0	0	0	0
168689002968	0.0677966101694915	0.0338983050847458	0	0.0169491525423729	0	0	0	0	0	0	0	0	0	0	0.0508474576271186	0	0	0	0
168773000016	0.0476190476190476	0.0476190476190476	0	0	0.0952380952380952	0	0	0	0	0	0	0	0	0	0.0476190476190476	0	0	0	0
170001001658	0.129411764705882	0.1	0	0	0.0117647058823529	0.0176470588235294	0	0	0	0	0	0	0	0	0.1	0	0	0	0
170001038811	0.109090909090909	0.0545454545454545	0.00909090909090909	0.0181818181818182	0.00909090909090909	0.0363636363636364	0	0	0	0	0	0	0	0	0.0545454545454545	0.00909090909090909	0	0	0
170204000053	0.104166666666667	0.0625	0.0416666666666667	0.0208333333333333	0.0416666666666667	0.0416666666666667	0	0	0	0	0	0	0	0	0.0625	0.0208333333333333	0	0	0
170215000047	0.0769230769230769	0.0512820512820513	0.0128205128205128	0.0128205128205128	0.0256410256410256	0.0128205128205128	0	0	0	0	0	0	0	0	0.0641025641025641	0	0	0	0
170429000001	0.0952380952380952	0.0238095238095238	0.0238095238095238	0	0	0.0238095238095238	0	0	0	0	0	0	0	0	0.0714285714285714	0	0	0	0
170820000121	0.079646017699115	0.079646017699115	0.00884955752212389	0.00884955752212389	0.0265486725663717	0.0442477876106195	0	0	0	0	0	0	0	0	0.106194690265487	0	0	0	0
173001002327	0.115107913669065	0.0575539568345324	0.0143884892086331	0	0.0215827338129496	0.0143884892086331	0	0	0	0	0	0	0	0	0.0575539568345324	0	0	0	0
173001002475	0.2	0.0666666666666667	0.0666666666666667	0.0666666666666667	0.0666666666666667	0.133333333333333	0	0	0	0	0	0	0	0	0.2	0	0	0	0
173001003072	0.177914110429448	0.165644171779141	0.00613496932515337	0.0122699386503067	0.0122699386503067	0.00613496932515337	0	0	0	0	0	0	0	0	0.0858895705521472	0	0	0	0
173001004303	0.072463768115942	0.0434782608695652	0	0	0	0.0144927536231884	0	0	0	0	0	0	0	0	0.115942028985507	0	0	0	0
173001004556	0.125	0.05	0	0	0.05	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0
173001006322	0.0232558139534884	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0465116279069767	0	0	0	0
173001008741	0.0854700854700855	0.0170940170940171	0.0341880341880342	0.00854700854700855	0.0170940170940171	0.0170940170940171	0	0	0	0	0	0	0	0	0.0769230769230769	0	0	0	0
173168003546	0.307692307692308	0.247863247863248	0.0854700854700855	0.094017094017094	0.136752136752137	0.153846153846154	0	0	0	0	0	0	0	0	0.170940170940171	0.0170940170940171	0	0	0
173268001524	0.0232558139534884	0.0465116279069767	0.0232558139534884	0	0	0	0	0	0	0	0	0	0	0	0.0465116279069767	0.0232558139534884	0	0	0
173283001492	0.087719298245614	0.0526315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0.12280701754386	0	0	0	0
173563000726	0.111111111111111	0.111111111111111	0.0185185185185185	0	0	0.0185185185185185	0	0	0	0	0	0	0	0	0.12962962962963	0	0	0	0
173873000777	0.15625	0.0625	0	0	0.03125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176001001800	0.151515151515152	0.121212121212121	0.0151515151515152	0.0303030303030303	0.0303030303030303	0.0151515151515152	0	0	0	0	0	0	0	0	0.0606060606060606	0	0	0	0
176001003918	0.0806451612903226	0.129032258064516	0.032258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176001003951	0.103448275862069	0.0862068965517241	0.0172413793103448	0.0172413793103448	0.0258620689655172	0.0258620689655172	0	0	0	0	0	0	0	0	0.0775862068965517	0.00862068965517241	0	0	0
176001004485	0.17910447761194	0.134328358208955	0.0447761194029851	0.0447761194029851	0.0597014925373134	0.0597014925373134	0	0	0	0	0	0	0	0	0.119402985074627	0	0	0	0
176001005341	0.0789473684210526	0.0263157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0.0526315789473684	0	0	0	0
176001005368	0.246376811594203	0.202898550724638	0	0	0.0144927536231884	0.0289855072463768	0	0	0	0	0	0	0	0	0.0144927536231884	0	0	0	0
