PERIODO;DANE_ESTABLECIMIENTO;DANE_SEDE;PROM MATEMÁTICA;PROM CIENCIAS SOCIALES;PROM FILOSOFÍA;PROM BIOLOGÍA;PROM QUÍMICA;PROM FÍSICA;PROM NGLÉS;ESTUDIANTES
20131;325175001081;325175001081;51;47;65;49;52;47;61;1
20132;276109002661;276109002661;37,75;40,75;34,25;41;35,25;46;43,25;4
20132;166572000015;166572000015;42,31578947;43,94736842;38,54385965;43,57894737;41,89473684;41,1754386;39,47368421;57
20132;217541001793;217541000665;42,7826087;42,08695652;36,13043478;41,91304348;44,52173913;43,95652174;42,52173913;23
20131;119001001199;119001001199;38,5;44,07692308;39;43,92307692;41,73076923;39,92307692;42,23076923;26
20132;150006000314;150006000314;45,90566038;43,39622642;38,64150943;43,90566038;44,16981132;43,41509434;42,73584906;53
20131;108758000058;108758000058;39,5;43;42,85;44,4;42,1;39,45;42,65;20
20131;376001011596;376001011596;51,90909091;48,81818182;45;47,27272727;52,18181818;47,09090909;50,90909091;11
20132;308758001525;308758001525;39,07142857;41,42857143;38,21428571;42,64285714;44,64285714;41,07142857;41;14
20132;215580000017;215580000017;40,125;42,3125;35,9375;41;42,1875;41,4375;41,9375;16
20132;325307000063;325307000063;37,42105263;38,57894737;36,57894737;40,31578947;41,31578947;39,63157895;39,84210526;19
20132;115759000490;115759000490;43,52830189;45,81132075;40,60377358;45,28301887;44,81132075;47,50943396;44,56603774;53
20131;486568061250;486568061250;47,33333333;38,66666667;43,66666667;46,66666667;44;41,33333333;40;3
20131;373168002794;373168002794;40,6;41,4;33,2;42,2;42,2;40;41,8;5
20132;270001000125;270001000125;36,11111111;40,81481481;37,25925926;39,81481481;40,96296296;40,81481481;40,44444444;27
20131;113052000431;113052000431;45;42,66666667;39;44,33333333;38;39;36;3
20132;244001002437;244001002437;36,07692308;42,23076923;35,69230769;41,61538462;43,69230769;40,46153846;40,53846154;13
20132;247245000184;247245000184;40,10526316;38,52631579;36,42105263;37,78947368;41,26315789;38,36842105;36,10526316;19
20132;205674000350;205674000350;40,42105263;44,10526316;38,78947368;41,89473684;44,47368421;43,10526316;41,94736842;19
20132;320011000066;320011000066;55,66666667;52,83333333;44,66666667;52,83333333;52,66666667;48,5;60,5;6
20132;297001002298;297001002298;39,46153846;41,92307692;39,92307692;39,84615385;45,15384615;42,30769231;41,69230769;13
20132;325307000985;325307000985;42,72222222;40,5;37,13888889;42,08333333;40,47222222;40,91666667;41,13888889;36
20132;219100000948;219100000948;41,41666667;43,25;32,66666667;40,08333333;39,58333333;43,75;40,91666667;12
20131;168001000088;168001000088;66,4;55,2;54,4;56;56,8;61,6;50,8;5
20131;313001006159;313001006159;38;39;33;37;41;47;37;1
20132;405380000377;405380000377;48,63636364;53,31818182;46,36363636;49,90909091;50,90909091;47,81818182;63,63636364;22
20132;305665001330;305665001330;42,22222222;37,77777778;36,55555556;39,22222222;38,66666667;37,11111111;38,11111111;9
20131;311769003008;311769003008;43,78947368;40,26315789;36;45,10526316;43,21052632;42,89473684;40;19
20132;127075000111;127075000111;39,4;41,25;35,86666667;42,65;43,25;42,98333333;41,01666667;60
20132;268773000924;268773000924;44,15384615;49,15384615;44,84615385;48,53846154;45,46153846;45,69230769;47,30769231;13
20132;144430000511;344430001516;38,9375;38,6875;32,9375;40,5625;38,5;40,8125;39,875;16
20131;168770000023;168770000023;70,5;60;35,5;51;43;54;49,5;2
20132;341396000182;341396000182;45,63529412;46,31764706;41,8;46,42352941;47,97647059;45,44705882;46,21176471;85
20132;468669000711;468669000711;37,88235294;38,44117647;33,97058824;37,94117647;36,85294118;38,91176471;38,47058824;34
20131;141551000781;141551000781;49,44444444;44,44444444;38,33333333;45,88888889;44,44444444;45,55555556;43,55555556;9
20132;425175001043;425175001043;53,7804878;49,65853659;45,6097561;48,53658537;51,04878049;52,17073171;60,3902439;41
20132;213074001029;213074001029;39,30769231;38,25641026;36,97435897;39,30769231;39;35,8974359;38,53846154;39
20131;305001022178;305001022178;40,36363636;42,40909091;36,09090909;43,90909091;40,59090909;39,95454545;42,77272727;22
20131;150226000153;150226000153;45;43;33;44;50;34;56;1
20131;354001011681;354001011681;55;50;38;49;41;40;43;1
20132;252250000421;252250000421;43,3;36,5;35,1;39;43,5;38,5;37,6;10
20132;425799000629;425799000629;46,08108108;47,64864865;44,43243243;48,27027027;45,89189189;52,86486486;51,72972973;37
20132;325817000289;325817000289;51,64705882;53,47058824;47;49,29411765;49,64705882;50,52941176;50,11764706;17
20131;105088002918;105088002918;36,125;41,75;34;41,625;37;36,375;40,625;8
20132;311001040494;311001040494;44,0952381;45,76190476;40,14285714;44,97619048;44,5;45,73809524;44,30952381;42
20132;366170002690;366170002690;42,4;41,2;36,15;42,7;39,8;38,65;40,8;20
20132;205120000391;205120000391;41,41666667;41,91666667;35,75;40,41666667;40,33333333;43,75;41,75;12
20131;376001005928;376001005928;45,04545455;45,54545455;43,18181818;45,77272727;45,68181818;44,95454545;46,22727273;22
20131;373001000552;373001000552;56,4;48,8;44,2;53,2;51,8;49,8;47;5
20131;395001004748;395001004748;39,29411765;42,23529412;32,88235294;43,11764706;36,52941176;38,70588235;39,70588235;17
20132;117444000818;117444000451;39,88235294;40,82352941;34,70588235;40,76470588;37,05882353;35,82352941;38,64705882;17
20131;154001011470;154001011470;43;39,5;32;38,5;44;39,5;36;2
20131;368755000857;368755000857;46;47,66666667;41,16666667;47;47,5;46;41,16666667;6
20132;376001020111;376001020111;42,9;40,6;38,15;43,65;42,45;38,85;40,7;20
20132;376001032984;376001032984;45,91428571;45,65714286;40,2;46,77142857;44,31428571;43,57142857;45,68571429;35
20131;111001104299;111001104299;48;43;40,33333333;52,33333333;47,66666667;47,33333333;43;3
20132;223068000075;223068000075;38,58333333;37,33333333;34;40,16666667;37,83333333;35,25;36,25;12
20131;111001015598;111001015598;48,8;52;41,8;48,4;46,6;44,2;47,8;5
20132;311001047723;311001047723;43;42,76470588;37,88235294;43,47058824;41,88235294;42,17647059;43,58823529;17
20131;305893001811;305893001811;43,33333333;36,33333333;30,33333333;40,66666667;40;41;37;3
20132;273124000366;273124000366;46,92857143;47,57142857;41,5;43,85714286;45,07142857;47,35714286;45,28571429;14
20132;311001088764;311001088764;50,05882353;51;47,17647059;50,05882353;51,76470588;53;61,05882353;17
20132;113468000899;113468000899;40,67391304;40,45652174;36,76086957;41,43478261;43,58695652;40,80434783;41,86956522;46
20132;311001038058;311001038058;46,21428571;49,78571429;42;48,07142857;48,21428571;45,21428571;47,21428571;14
20132;308433075646;308433075646;43,07142857;38,42857143;34,71428571;39,42857143;37,42857143;35,57142857;38,78571429;14
20131;244078000577;244078000577;35,81818182;38,36363636;34,54545455;39,36363636;40,63636364;37,18181818;36,63636364;11
20132;205034000078;205034000078;47,64705882;48,41176471;41,88235294;46,47058824;50;48,29411765;46,29411765;17
20131;311001089418;311001089418;48,16666667;43,83333333;37,16666667;45,66666667;40,33333333;41;38,16666667;6
20132;223068000652;223068000652;41,71428571;38,21428571;33;36,71428571;39,35714286;34,71428571;38,35714286;14
20132;213647000154;213647000154;38,42307692;39,78846154;35,38461538;40,92307692;41,94230769;41,55769231;39,34615385;52
20132;205318000451;205318000451;44,79591837;45,95918367;40,34693878;44,24489796;46,08163265;45,55102041;43,65306122;49
20131;311001003271;311001003271;59,66666667;58,16666667;58,5;53,83333333;56,66666667;48,16666667;67,5;6
20131;125290000049;125290000049;58,54545455;54,18181818;47,18181818;48,45454545;49,90909091;47,72727273;49,81818182;11
20131;111001020320;111001020320;41,6;41,6;37,13333333;41,53333333;40,8;40,86666667;37,93333333;15
20132;225486000131;225486000131;42,63636364;43,84848485;38,90909091;41,60606061;42,72727273;44,84848485;42,75757576;33
20132;376111002231;376111002231;40,20689655;40,34482759;36,89655172;41,96551724;40,5862069;38,82758621;41,51724138;29
20132;227135002580;227361000573;39,72727273;37,45454545;36,36363636;39,90909091;41,18181818;41,45454545;36,90909091;11
20132;354874001321;354874001321;41,40909091;40,81818182;34,72727273;41,27272727;41,59090909;34,90909091;40,36363636;22
20132;219050000038;219050000038;42,11111111;41,44444444;37,11111111;44;41,11111111;42,55555556;44,66666667;9
20132;354001003042;354001003042;43,92857143;45,14285714;41,53571429;47,10714286;45,57142857;46;44,10714286;28
20132;105001007439;105001007439;44,68085106;43,10638298;42,17021277;43,63829787;41,78723404;39,68085106;42,46808511;47
20131;252356001019;252356001019;50,625;50,125;48,375;46;46;47;47,375;8
20132;125572000238;125572000238;42,72;44,08;39,72;44,04;44,6;44,76;43,6;25
20132;250680000138;250680000138;40,58064516;42,70967742;37,5483871;44,25806452;41,4516129;41,83870968;39,90322581;31
20132;308758001258;308758001258;55,5625;50,375;50,6875;54,5625;53,3125;56;59,9375;16
20131;319573000567;319573000567;44,5;45,5;46;50,5;49;46,25;50,5;4
20131;319698002846;319698002846;37,86486486;40,7027027;33,56756757;40,32432432;40,05405405;39,27027027;36,91891892;37
20132;313001013783;313001013783;40,05;39,85;38,7;40,9;42,3;42;41,9;20
20132;173555000601;173555000482;37,35714286;39,57142857;36,85714286;40,21428571;37,14285714;37,35714286;38,78571429;14
20131;154518000877;154518000877;41,33333333;38,33333333;21,66666667;43;34,33333333;35;34;3
20132;291263000034;291263000034;38,5625;40,75;37,625;40,6875;40,6875;40;41,375;16
20132;225488000201;225488000201;41,23809524;39,71428571;39,0952381;44,38095238;42,76190476;43,95238095;42,33333333;21
20132;370001038518;370001038518;43,21428571;37;34,28571429;41,78571429;41,42857143;41,14285714;36,28571429;14
20132;254223000691;254223000691;46,26666667;47,33333333;43,33333333;43,53333333;46,33333333;44,6;41,26666667;15
20131;381736001849;381736001849;58,33333333;46,33333333;46,66666667;45;46;44,66666667;52,33333333;3
20131;376001006231;376001006231;39,38461538;45;38,61538462;45,84615385;43,15384615;37,15384615;43,84615385;13
20131;105088000532;105088000532;35;43;41;42;43;34;40;1
20131;268324000189;268324000189;48;39;38;42;36;37;48;1
20131;252227000791;252227000791;48,75;42,125;42,125;45,625;47,5;46,625;43;8
20132;347001051458;347001051458;38;36,5;35,66666667;31,5;36,33333333;36,5;35,66666667;6
20131;286568000537;286568000537;45;51;33;52;45;45;37;1
20132;268720000086;268720000086;41,85714286;39,42857143;41,85714286;39,85714286;39,28571429;44,85714286;40,71428571;7
20132;150001000243;150001000243;41,125;42,8125;38,75;44,6875;46,5625;43,5625;41,9375;16
20131;219698000033;219698000033;27;41;38;37;26;45;42;1
20131;176109000605;176109000605;34;42,5;32,5;44,16666667;38,83333333;33,66666667;43,33333333;6
20132;311001003891;311001003891;66,94736842;57,18421053;57,92105263;56,63157895;62,23684211;59,44736842;61,86842105;38
20131;319001002372;319001002372;39,85714286;42,71428571;40,28571429;43,71428571;42,85714286;40,42857143;40,42857143;7
20132;173861000038;173861000038;48,51351351;45,24324324;38,54054054;46,89189189;49,54054054;48,10810811;42,56756757;37
20132;311001039399;311001039399;46,16666667;46,08333333;44,25;46,33333333;44,41666667;48;49,25;12
20132;311001051097;311001051097;46,25;47,1875;39,875;48,125;46,5;50,5625;47,125;16
20132;176001003918;176001005643;44,77777778;36,77777778;32;41;38,11111111;39,66666667;39,11111111;9
20132;376520006257;376520006257;44;54;50;58;53;56;46;1
20132;270678000580;270678000580;40,17647059;41,23529412;37,05882353;41,29411765;42;40,58823529;36,47058824;17
20132;311001046531;311001046531;44,83333333;53,33333333;45,66666667;49;50,5;49,5;57,16666667;6
20131;354001011260;554001300004;39,88888889;39,77777778;33,77777778;43,33333333;40,33333333;37,33333333;40,77777778;9
20132;376001003526;376001003526;52,57142857;53,28571429;45,14285714;55,85714286;54,71428571;48,71428571;56,85714286;7
20131;315238000948;315238000948;52,2;46,2;44;48;50;48;52,4;5
20131;252540000092;252540000092;48,75;43,25;48,5;47,75;49,75;45;47,75;4
20132;219760000177;219760000177;40,46666667;39,66666667;37,8;42,06666667;44,66666667;46,66666667;38,6;15
20132;354001009733;354001009733;43,625;45,625;39,625;44,625;42;35,125;41;8
20131;105490000026;105490000026;30,66666667;33,66666667;33;38,66666667;40;35;40,66666667;3
20131;150287000555;150287000555;45,28571429;46,42857143;36,85714286;42,71428571;43,28571429;41;40,85714286;7
20132;268575000706;268575000706;40,08333333;44,08333333;35,41666667;41,58333333;42,58333333;38,75;38,5;12
20131;176001007115;176001007115;45;44,92857143;37,57142857;45,14285714;46,14285714;41,71428571;39,07142857;14
20131;305088020222;305088020222;41,75;42;41,5;48,25;43,25;36;48,5;4
20131;125754001957;125754001957;38;41;41;41;34;47;37;1
20131;376001012053;376001012053;47,25;48,75;44;45,75;45,75;42,25;46,75;4
20131;276100000542;276100000542;43,5;41,5;41,5;43;40;46;43,5;2
20132;341298000034;341298000034;38,22727273;42,68181818;38,81818182;41,68181818;43,22727273;36,18181818;41;22
20131;376001037013;376001037013;51;36;26;41;30;37;43;1
20132;376109009296;376109009296;39,10526316;36,89473684;37,68421053;41,31578947;40,05263158;39,31578947;40,94736842;19
20132;154344000465;154344000465;42,25;40,75;36,125;42,91666667;41,04166667;40,70833333;41,625;24
20132;219130000951;219130000951;40,72727273;41,09090909;37;41,45454545;38,27272727;40,54545455;41,27272727;11
20132;305321000245;305321000245;34,4;41;34,2;40,6;41,8;43;40,8;5
20131;325307001817;325307001817;40,875;45,25;43,625;44,375;40,125;43,125;45,25;8
20132;223855000201;223855000201;40,61111111;38,27777778;32,94444444;39,33333333;37,44444444;38,27777778;35,55555556;18
20132;354001009458;354001009458;43,22222222;41,66666667;37,22222222;43,07407407;41,11111111;39,40740741;41,74074074;27
20132;368895000679;368895000679;52,64285714;48,28571429;40,78571429;52,21428571;51,57142857;53;49,85714286;14
20132;205282000602;205282000602;39,53125;40,84375;34,71875;39,625;40,03125;36,40625;41,53125;32
20132;215244000131;215244000131;41,08333333;45,91666667;39,91666667;40,83333333;42,75;40,83333333;43,91666667;12
20131;120001068691;120001068691;32,125;42,75;33,125;42;37,5;35,125;37,875;8
20132;305376000741;305376000741;42,29032258;41,41935484;36,67741935;41,61290323;39,41935484;36,35483871;39,48387097;31
20131;319001005061;319001005061;50,33333333;49;42,16666667;47,83333333;47,83333333;49,33333333;51,5;6
20132;252381000442;252381000442;46,3;45,9;44;46,4;47,3;53,1;47,9;10
20132;376109008303;376109008303;39,78571429;37,92857143;33,92857143;38,57142857;40,71428571;38,71428571;36,57142857;14
20132;325269000305;325269000305;47,5;47,5;51;49,5;50;48,5;47,5;2
20131;176041000016;176041000016;40,8;39,4;35;40,6;40,8;34,2;39,4;5
20131;111769003122;111769003122;44,33333333;48,33333333;48;48,33333333;50,66666667;45;42;3
20132;273483000851;273483000851;36,71428571;41,42857143;34,85714286;39,85714286;41,57142857;35,92857143;39,5;14
20132;317001006987;317001006987;50,66666667;46,11111111;39,77777778;47,66666667;45,55555556;46,33333333;46;9
20132;252560000048;252560000048;44;47,77777778;44,44444444;50,66666667;48,55555556;44,66666667;41,66666667;9
20132;376113000601;376113000601;43,70588235;43,47058824;37,70588235;45,23529412;45,23529412;44,35294118;43,94117647;17
20131;144650000368;144650000368;35;46;38;45,5;50,5;43,5;38;2
20132;247245001997;247245001997;37,09090909;36,81818182;33,90909091;37,90909091;38,81818182;36,27272727;33,54545455;11
20131;525899000016;525899000016;41,57142857;43,14285714;40;42,14285714;43,14285714;39,57142857;41,42857143;7
20131;111001027634;111001027634;51,6;44,8;41;48;47,4;48,2;67;5
20132;273616000892;273616000892;42,66666667;41,16666667;35,16666667;39,5;40;38,83333333;41,16666667;6
20131;115425000014;115425000014;55;34;38;41;41;37;46;1
20131;305001005176;305001005176;60;51,5;53;53;58,5;53,5;83;2
20132;425645000332;425645000332;47,75;51,75;51;54,5;53;51,5;45;4
20132;254810000122;254810000122;35,18181818;36,81818182;33,45454545;40,45454545;41,18181818;40,90909091;38,09090909;11
20132;205887001350;205887001350;40,72727273;35,45454545;34;36,36363636;36,90909091;33,36363636;39,90909091;11
20132;205411000053;205411000053;36,33333333;40,77777778;40,44444444;42;38,77777778;37,77777778;34,66666667;9
20132;305266001466;305266001466;65,66666667;54;55,83333333;55,75;58,08333333;58,66666667;84,33333333;12
20132;354001012246;354001012246;40,33333333;39,66666667;35,55555556;40,11111111;40,27777778;34,77777778;37,88888889;18
20131;176520000454;176520000454;52,82352941;49,64705882;45,23529412;50,70588235;51,64705882;48,11764706;48,52941176;17
20132;325175000932;325175000932;41,55555556;42,77777778;35,66666667;41,33333333;42;41;41,88888889;9
20132;252490000266;252490000266;36,6;39;20;40,4;45,4;36;40,2;5
20131;311001003289;311001003289;57,5;52,5;47;45,5;51,5;41,5;49,5;2
20132;373001000013;373001000013;40,2;42,6;36,8;41,8;43,4;48,8;43,8;5
20131;108001003068;108001003068;39,5;35,25;39,25;41,5;42,5;34;42,75;4
20132;247660000171;247660000171;41,44444444;40,66666667;35,66666667;38,88888889;37,55555556;39,22222222;37,66666667;9
20131;413001007648;413001007648;73;59;41;56;60;80;63;1
20131;120001000077;120001000077;44,86666667;44,2;38,53333333;45,46666667;44,33333333;42,2;47,2;15
20131;376001007688;376001007688;39,33333333;45,66666667;43,33333333;47;39,33333333;38,33333333;44,33333333;3
20132;252287000218;252287000218;49,6;50,2;42,8;50,8;45,6;45,4;42,8;5
20131;313001029868;313001029868;40;40,06666667;34,4;42,13333333;39,93333333;39,93333333;44,8;15
20131;376001028529;376001028529;38,4;46;29,4;38,2;42;41,4;37;5
20132;273686000261;273686000261;41,25;45,75;40,25;43;40,875;40,875;44,625;8
20132;376111000913;376111000913;46,6;48,53333333;42,73333333;46,93333333;47,2;46,86666667;48,4;15
20131;373001000170;373001000170;58,41176471;51,23529412;45,58823529;53,94117647;54,41176471;54,05882353;60,17647059;17
20131;113838000087;113838000087;27;43;30;44;41;34;35;1
20131;244560000100;244560000100;33;39,5;32,5;38;37,5;36,5;34,5;2
20131;311001108587;311001108587;50;42,45454545;41,27272727;44,18181818;44,09090909;39,63636364;43,81818182;11
20132;311001105651;311001105651;40,56521739;43,47826087;41,17391304;45,95652174;45,95652174;45,60869565;42,86956522;23
20131;170215000284;170215000284;45,8;42,7;39,1;45,2;49;46,9;44,3;10
20131;225320000574;225320000574;45;44;43;41;49;50;37;1
20131;225772000270;225772000270;48;54;38;54;49;45;45;1
20131;181736001491;181736001491;48;48;30;42;41;43;37;1
20132;115759002131;115759002131;41,78947368;40,57894737;36,05263158;41,52631579;40,42105263;42,21052632;28,84210526;19
20131;376001000608;376001000608;48,75;47,375;40,125;49,375;49,5;44;49,125;8
20131;318001003992;318001003992;36,66666667;40,66666667;37;43,33333333;43,66666667;38;52;3
20132;217013000742;217013000742;41,25;36;37;40,875;40,125;41,875;40;8
20131;385001003819;385001003819;42,5;45;39,5;46,6;42,3;36,7;39,6;10
20131;170713000453;170713000453;47,25;41,75;44,25;48,5;44,25;42,25;44;4
20132;311001091617;311001091617;44,77777778;40,77777778;35,11111111;41,44444444;44,55555556;43,72222222;41,16666667;18
20132;368547001670;368547001670;41,88888889;40,22222222;34,88888889;40,77777778;37;36;40,33333333;9
20131;311001041342;311001041342;38;41;41;41;39;40;43;1
20131;241319000523;241319000523;38;41;33;34;30;27;35;1
20131;376520005498;376520005498;52,68181818;47,54545455;47,40909091;48,68181818;51,27272727;46,40909091;60,04545455;22
20131;111001107832;111001107832;46;38,66666667;40;38,33333333;42,66666667;34,66666667;42,66666667;3
20132;108758000244;108758000244;43,16666667;36,94444444;37;39,55555556;41,27777778;37,11111111;42,44444444;18
20132;273168000908;273168000908;42,36;44,28;38,4;42,72;41,48;40,64;39,56;25
20131;313001001050;313001001050;55;63;62;56;65;60;70;1
20131;125754001418;125754001418;43;47;44;45,75;46;45,25;47,25;4
20131;305212000898;305212000898;35,8;43,6;39,4;44,2;37,8;39,8;45,4;5
20131;252356000101;252356000101;46,88888889;43,66666667;42,11111111;47,33333333;52,66666667;46,88888889;44,66666667;9
20131;163111000138;163111000138;35,66666667;46;40,33333333;43,33333333;44,33333333;44;39,66666667;3
20132;215572000385;215572000385;38,375;42,25;36,875;42,375;41,5;45,125;40,75;8
20131;368001007685;368001007685;42;44,38461538;38,30769231;44,69230769;43,61538462;38,15384615;37,53846154;13
20131;111102000621;111102000621;42;63;65;52;58;52;45;1
20132;363130000903;363130000903;59,25;49,75;50,125;55,375;53,25;56,875;52,125;8
20131;308001079021;308001079021;30;39;39,66666667;45;41;33,66666667;52;3
20131;325754003347;325754003347;43,5;46;39,5;44,5;45,5;45;36;2
20132;325290001265;325290001265;52,14285714;49,14285714;42,85714286;48,64285714;51,71428571;47,71428571;49,14285714;14
20131;273270000726;273270000726;55;58;46;56;56;47;43;1
20131;323555001961;323555001961;33;35;34;40;36,5;38,5;40,5;2
20132;425214047536;425214047536;56,18181818;52,81818182;46,54545455;51,27272727;52;50,72727273;57;11
20132;286865003553;286865003553;51,4;44,8;41;50,2;51,4;49,8;41,4;5
20132;217662000778;217662000778;43,25;46,75;36,25;44,75;41,125;41,625;41,875;8
20131;105154002274;105154002274;54;45,66666667;42;43,66666667;48;44;46;3
20131;311265000903;311265000903;49,5;51,5;31,5;46;43;39;39,5;2
20132;268101000471;268101000471;40,18181818;45,81818182;39,09090909;40,90909091;45,36363636;45,63636364;42;11
20131;381001003414;381001003414;48;47;38;44;41;47;31;1
20131;125148000481;125148000481;52,8;48,4;39,6;46;45,8;41,6;44,2;5
20131;354001011711;354001011711;51;49;49;39,5;40,5;46;37;2
20132;205154000225;205154000225;40,57142857;40,42857143;37,57142857;39,28571429;43,28571429;38,14285714;37,71428571;7
20132;325260000591;325260000591;50,11111111;51;43,22222222;50;49;49,33333333;47,11111111;9
20132;273226001049;273226001049;42,5;44,5;42,75;46,625;49,375;48,875;45,875;8
20131;105001025844;105001025844;34,66666667;45,33333333;35,33333333;46,33333333;40,66666667;39,33333333;37,33333333;3
20131;144650000651;144650000651;39,375;36,375;31,875;44,125;40,5;38,125;39,875;8
20132;476520007282;476520007282;40,91666667;40,66666667;38,58333333;45,25;42,41666667;42,66666667;43,25;12
20131;376001035975;376001035975;42,25;43,5;35,5;45,25;35,25;41,75;39;4
20132;319573000761;319573000761;36,5;40,2;30,4;39;39,4;34,9;39;10
20131;463001002813;463001002813;56,26666667;49,4;44,6;49,2;48,53333333;48,06666667;55,06666667;15
20131;105360001934;105360001934;39,66666667;37,66666667;42,33333333;45,66666667;45;38;38,33333333;3
20131;183001001571;183001001571;38;46,5;36,5;41,5;55,5;49,5;39;2
20131;313001005225;313001005225;20,5;41,5;30,5;40;38,5;31,5;35;2
20132;225281000219;225281000219;44,76923077;45,07692308;39;46,38461538;46,84615385;48,38461538;42,46153846;13
20132;354001006530;354001006530;60,18181818;51,09090909;48,45454545;51,27272727;59,63636364;51,54545455;53,81818182;11
20131;311001038058;311001038058;45,66666667;47,66666667;42,66666667;45,33333333;45,66666667;45,66666667;54,33333333;3
20131;105001019925;105001019925;48;46;46;49;45;57;48;1
20132;368081003618;368081003618;41,8125;40,0625;37,1875;40,875;42,5625;36,75;41,8125;16
20131;373001001931;373001001931;46;42,75;39,75;44,25;44,25;44,25;44,25;4
20131;105001002780;105001002780;48;51;53;51;50;40;47;1
20131;181001003202;181001003202;49,27272727;42;41,27272727;45,45454545;47,09090909;44,63636364;45,54545455;11
20132;376001027875;376001027875;59,8;53,8;52,6;56,4;55,9;57,1;52,5;10
20132;308001078261;308001078261;67,09090909;50,36363636;47,81818182;57;59,63636364;59,63636364;70,09090909;11
20131;111001102091;111001102091;46;48,57142857;41,14285714;43,71428571;44;43,14285714;41,14285714;7
20131;311001075697;311001075697;54,44444444;47,44444444;41,55555556;46,88888889;49,66666667;46,77777778;76;9
20131;197001000550;197001000550;47,5;47,5;34,5;45;40;39;42,5;4
20132;227001017777;227001017777;35,25;35,75;36;40,25;42,25;40,25;35,75;4
20131;166383000012;166383000012;41,5;42,5;29,5;46,5;46;37;43;2
20131;276895000782;276895000782;50,5;39,75;38,25;46,75;44;36;40,5;4
20132;286320000395;286320000395;42,76923077;38,92307692;35,23076923;40,76923077;39,46153846;38,84615385;36,92307692;13
20131;325754002162;325754002162;48;46;45,5;49;47;47;49;2
20131;111001098612;111001098612;84;61;59;54;58;60;47;1
20132;311001093962;311001093962;38;38;32;37;37,5;36;40,5;2
20131;117486000877;117486000877;54,6;49,6;47,6;50;55,2;51,4;44,2;5
20131;205380000165;205380000165;45;40;38;38;37,5;37;38;2
20131;327001003690;327001003690;38;46;30;39;26;23;35;1
20132;213744000525;213744000525;46;47,4;37,2;41,8;44,4;47,8;43;5
20131;368001000605;368001000605;34;44,5;39,5;42,5;46,5;39,5;37;2
20131;166318000030;166318000030;49,33333333;52;33;45,66666667;39,33333333;44,33333333;43;3
20131;154743000495;154743000495;55;51;46,5;51,5;52,5;46;55;2
20132;281736001046;281736001046;41,7;42,7;42,8;43,4;47,7;46,7;41,4;10
20131;154172000247;154172000247;46,16666667;44;37;49,33333333;46,33333333;48,66666667;46;6
20131;376001030086;376001030086;65;66;56;65;67;63;47;1
20131;325175032266;325175032266;51,4;46,8;45,4;43,6;37,2;42,4;51,2;5
20132;250573000052;250573000052;36;41,33333333;37,5;39,33333333;43;40,83333333;39,83333333;6
20131;225269000688;225269000688;49,42857143;45,85714286;38,28571429;46,28571429;47,71428571;43,57142857;42,14285714;7
20131;308001075742;308001075742;27;32,75;29,5;42,75;36,75;39;35;4
20132;376520000208;376520000208;61;52;45;58;57;41;59;1
20131;111001098922;111001098922;52,55555556;51,33333333;49,55555556;48,33333333;48,11111111;49,22222222;51,66666667;9
20131;120001069341;120001069341;42,33333333;42,44444444;37,88888889;43,44444444;41,77777778;38,22222222;38,66666667;9
20132;252227000308;252227000308;42,27272727;41,36363636;37,72727273;39;41,18181818;37,54545455;40,63636364;11
20131;252203000374;252203000374;75;46,66666667;42,33333333;53,66666667;60,33333333;60;42,66666667;3
20132;295001002902;295001002902;40;40;31,2;39,2;44,8;43,4;33,2;5
20132;476130000571;476130000571;62,5;48;45;52,5;52;51,5;52;2
20131;119532001045;119532001045;39,5;36;43;35,5;40;32;41,5;2
20131;252385000111;252385000111;58;50;43;56;52;45;51;1
20131;368432000573;368432000573;43;39,5;31,5;46;42;43,5;35;2
20131;163594000389;163594000389;52,66666667;50,16666667;44,16666667;48;49,16666667;46,5;49,83333333;6
20131;354001000396;354001000396;58;52;53,4;50,2;55,8;47,4;54,2;5
20131;181736000312;181736000312;57,85714286;50,14285714;46,14285714;52;58;55;53,71428571;7
20131;105088001679;105088001679;65;51;26;41;39;47;52;1
20131;111001098931;111001098931;55,71428571;48,28571429;42,42857143;48,85714286;46,57142857;46;57,28571429;7
20131;111001002909;111001002909;45,11111111;47,77777778;43,77777778;45,88888889;49,77777778;46,33333333;46,11111111;9
20131;108758000988;108758000988;46,5;40,5;41,5;44;40,5;45;37,5;2
20131;381794000399;381794000399;50,4;49,4;43;50,4;50,2;47,2;49,4;5
20132;276233000537;276233000537;41,75;41,625;33,5;44;44,25;46,375;37,75;8
20131;111001032450;111001032450;40,33333333;42,33333333;43;46,66666667;43;38;41,33333333;3
20131;311001004234;311001004234;61;56;50;46;50;40;77;1
20132;311102001121;311102001121;32;31;9;36;44;31;32;1
20131;376001040611;376001040611;43,5;43,5;34;48;42;38,5;33;2
20131;186865004059;186865004059;46;43,16666667;41,83333333;42,83333333;41,16666667;41,83333333;37,66666667;6
20132;376001038478;376001038478;41,81818182;42,27272727;32,81818182;43,09090909;41,81818182;41,63636364;40,27272727;11
20131;254874000363;254874000363;42;41;41;46;43;45;40;1
20132;311001009228;311001009228;47;45;42;56;55;59;75;1
20131;313001028136;313001028136;43,5;47;42;40,5;41;35,5;38,5;2
20131;154245000607;154245000607;73;56;63;59,5;65,5;68,5;71;2
